ID_TRAIN,NB_EMPT,R_ATD,DUREE,PRT_VAL,AGE_D,REV_BT,REV_NET,TYP_RES,ST_EMPL,MNT_EPAR,NB_ER_6MS,NB_ER_12MS,NB_DEC_12MS,NB_OPER,NB_COUR,NB_INTR_1M,NB_INTR_12M,PIR_DEL,NB_DEL_30,NB_DEL_60,NB_DEL_90,MNT_PASS,MNT_ACT,MNT_AUT_REN,MNT_UTIL_REN,NB_SATI,TYP_FIN,MNT_DEMANDE,DEFAULT,PROFIT_LOSS
5008295,1,0.1,4,1,67,56000,42000,P,R,61169,2,2,0,5,4,0,0,0,0,0,0,217795,338362,18500,18499,4,AUTO,7600,0,380
5008296,1,0.45,7,1,36,67000,49000,P,,177342,0,0,0,4,4,0,0,0,0,0,0,56276,177342,500,451,3,AUTO,31500,0,1575
5008297,1,0.33,5,1,20,66000,58000,L,,1326,1,4,0,11,11,0,0,0,5,0,0,205841,258940,35000,14473,6,AUTO,20600,0,1030
5008298,1,0.23,3,1,41,44000,32000,L,T,36995,3,3,0,6,5,0,0,0,0,0,0,48430,90088,4000,842,5,AUTO,36200,0,1810
5008299,1,0.18,4,1,,111000,72000,L,R,77344,0,0,1,6,0,0,0,0,0,0,0,43,77344,0,0,2,AUTO,10500,0,525
5008300,1,0.67,4,0.87,68,49000,38000,L,P,209163,0,0,0,5,4,0,0,0,0,1,0,42779,547611,2500,2106,5,AUTO,18900,0,945
5008301,1,0.37,6,0.9,30,64000,45000,L,T,83722,0,0,0,10,9,0,0,0,0,0,0,253,83722,1500,259,8,AUTO,33600,0,1680
5008302,1,0.43,4,1,19,66000,52000,L,P,353,0,0,0,7,5,0,0,0,0,0,0,310399,366427,15000,0,7,AUTO,37100,0,1855
5008303,1,0.15,1,1,28,59000,52000,L,R,239800,0,0,0,10,0,0,0,0,0,0,2,307518,387559,0,0,10,AUTO,9500,1,-980.2161814
5008304,1,0.06,5,0.51,63,47000,35000,P,P,97243,0,0,0,5,4,0,0,0,1,0,1,24043,97243,8000,4917,1,AUTO,39500,0,1975
5008305,1,0.3,1,1,39,62000,56000,L,R,5756,0,0,0,7,7,0,0,0,0,0,0,132166,187664,3500,1270,6,AUTO,25200,0,1260
5008306,1,0.05,3,0.92,43,56000,46000,A,R,9407,0,0,0,6,5,0,0,0,0,1,0,1562,9407,8000,128,5,AUTO,39800,0,1990
5008307,1,0.39,2,0.85,28,97000,62000,A,P,71243,0,0,0,6,2,3,3,0,0,0,0,206731,427848,11500,11500,5,AUTO,13400,0,670
5008308,1,0.14,4,1,29,66000,37000,L,T,6630,0,0,0,8,8,0,0,0,5,0,2,2853,23943,2000,1506,7,AUTO,38700,0,1935
5008309,1,0.27,5,1,45,133000,103000,L,P,97035,0,0,0,7,7,0,0,0,0,0,0,14890,253158,1500,124,3,AUTO,36600,0,1830
5008310,1,0.32,5,1,66,53000,38000,L,R,145081,0,0,0,7,5,0,0,0,0,0,0,11583,145081,14500,4986,6,AUTO,8500,0,425
5008311,1,0.51,5,0.92,19,24000,18000,L,P,14278,0,0,0,4,4,0,0,0,0,0,0,1961,14278,1000,1000,4,AUTO,37000,0,1850
5008312,1,0.52,5,1,51,62000,48000,L,T,78975,0,0,0,2,2,0,0,0,0,0,0,17632,78975,500,250,2,AUTO,16100,0,805
5008313,1,0.39,7,1,43,45000,25000,L,R,3164,0,0,0,4,4,0,0,0,0,0,0,25280,36954,50000,0,3,AUTO,13600,0,680
5008314,1,0.33,5,0.91,57,62000,39000,A,R,93100,0,0,0,12,10,0,0,0,0,0,0,4157,124152,6000,0,9,AUTO,26200,0,1310
5008315,1,0.16,1,0.59,71,135000,116000,P,R,57409,0,0,0,7,6,0,0,0,0,0,0,148534,150712,1500,44,6,AUTO,32000,0,1600
5008316,1,0,1,1,41,23000,17000,A,R,21687,3,3,0,11,11,0,0,0,0,0,0,13798,42366,500,499,10,AUTO,39800,0,1990
5008317,1,0.38,1,0.92,53,76000,63000,L,R,230328,0,0,0,9,8,0,0,0,0,0,0,149038,230328,15000,15000,9,AUTO,23400,0,1170
5008318,1,0.21,4,0.95,19,97000,69000,P,R,86894,0,0,0,11,10,0,0,2,2,0,0,4025,86894,1000,999,10,AUTO,23700,0,1185
5008319,1,0.32,2,0.77,18,9000,5000,A,R,20375,0,0,0,9,8,0,0,0,0,0,0,17187,20614,3500,31,6,AUTO,14200,0,710
5008320,1,0.35,6,0.87,32,43000,29000,L,R,67636,0,0,0,7,7,0,0,0,0,0,0,11607,67636,1000,577,6,AUTO,6300,0,315
5008321,1,0.34,3,0.95,43,57000,40000,L,T,8605,0,1,0,5,2,0,0,0,0,0,0,1109,17018,21500,0,4,AUTO,31300,0,1565
5008322,1,0.5,5,0.97,21,20000,12000,A,P,6505,0,0,0,4,3,0,0,0,0,0,0,33088,37799,5500,5,3,AUTO,38900,0,1945
5008323,2,0.13,5,0.9,27,30000,17000,P,,33084,0,0,0,13,7,1,1,0,0,0,0,4262,33084,500,0,11,AUTO,34900,0,1745
5008324,1,0.41,5,1,27,57000,43000,A,P,28351,0,1,1,4,3,0,0,0,0,0,0,11810,62844,9000,2381,4,AUTO,22200,0,1110
5008325,1,0.07,5,1,28,64000,39000,A,R,2549,0,0,0,5,5,1,1,0,4,0,0,14802,15049,7000,5896,5,AUTO,34400,0,1720
5008326,1,0.22,1,1,29,133000,85000,L,T,113315,0,0,0,11,0,0,0,0,0,0,0,115990,555874,0,0,11,AUTO,38800,0,1940
5008327,1,0.36,4,1,35,42000,38000,A,P,26466,0,4,0,6,4,0,0,0,2,0,0,514,51438,6000,0,5,AUTO,11600,1,-4470.330262
5008328,1,0.25,2,0.99,24,55000,37000,P,R,21164,0,0,0,8,8,0,0,0,0,0,0,37653,799772,4000,2035,8,AUTO,9100,0,455
5008329,1,0.19,2,0.93,24,151000,133000,L,P,54937,0,0,2,3,0,0,0,0,0,0,0,10383,432108,0,0,3,AUTO,32000,0,1600
5008330,1,0.16,6,1,33,116000,99000,P,P,112406,0,0,0,3,2,0,0,0,0,0,0,13501,112406,2000,570,2,AUTO,8200,0,410
5008331,1,0.24,5,0.49,20,66000,55000,L,R,74235,0,0,0,8,7,1,1,0,0,0,0,3440,108722,29000,14101,8,AUTO,25900,0,1295
5008332,2,0.35,6,1,36,48000,30000,L,T,61824,0,0,0,9,7,0,0,0,0,0,0,4709,61824,500,381,7,AUTO,32400,0,1620
5008333,1,0.38,7,1,29,8000,7000,A,R,17043,0,0,0,6,5,0,0,0,0,0,0,44889,49136,3500,120,3,AUTO,28100,0,1405
5008334,1,0.23,5,0.62,46,65000,58000,P,T,6761,3,3,0,7,6,0,0,0,0,0,0,14177,41547,16000,1294,6,AUTO,37600,0,1880
5008335,1,0.43,3,1,28,14000,8000,A,,20491,0,0,0,11,11,0,0,0,0,0,0,144691,482736,9000,110,10,AUTO,14600,0,730
5008336,1,0.39,4,1,41,80000,72000,P,R,16384,0,0,0,7,7,0,0,0,0,0,0,135606,351249,500,0,6,AUTO,18700,0,935
5008337,1,0.34,2,0.73,50,159000,142000,L,P,2581,0,0,0,5,4,0,0,0,0,0,1,236692,238318,16000,14272,4,AUTO,9300,0,465
5008338,2,0.48,4,1,22,74000,66000,L,P,69969,0,0,0,9,8,0,0,0,0,0,0,446913,451360,1500,741,9,AUTO,6400,0,320
5008339,1,0,1,0.56,27,156000,112000,L,P,34848,0,0,0,8,2,0,0,0,0,0,0,109813,168014,36500,11672,6,AUTO,17300,0,865
5008340,1,0.37,1,1,36,98000,65000,L,P,62623,0,0,0,8,7,0,0,0,0,0,0,259806,299121,3000,3000,8,AUTO,10200,0,510
5008341,1,0.46,3,0.75,44,122000,73000,L,R,170039,0,0,0,8,2,0,0,0,0,0,2,11403,170039,500,500,5,AUTO,17300,0,865
5008342,1,0.4,4,0.76,59,121000,86000,L,R,16275,0,0,0,3,2,0,0,0,0,0,0,4138,159804,1000,35,3,AUTO,35200,0,1760
5008343,2,0.19,3,1,63,60000,35000,A,P,31924,0,0,1,4,4,0,0,0,0,0,0,10551,130013,1000,436,3,AUTO,27000,0,1350
5008344,1,0.3,4,1,67,75000,50000,L,R,69718,0,0,0,1,0,0,0,0,0,0,0,3516,69718,0,0,1,AUTO,31800,0,1590
5008345,1,0.4,3,0.88,34,53000,41000,P,T,23091,0,0,0,10,2,0,0,0,0,0,0,21015,48955,6000,0,9,AUTO,37800,0,1890
5008346,1,0.26,4,1,27,125000,108000,P,T,29855,0,0,0,6,3,0,0,0,0,0,0,121094,211787,12000,0,6,AUTO,36600,0,1830
5008347,1,0.53,4,0.65,31,49000,32000,A,R,43779,0,1,0,5,4,0,0,0,0,0,0,198477,247196,3000,0,1,AUTO,16200,0,810
5008348,1,0.32,1,1,52,65000,39000,P,R,3840,0,0,0,5,0,0,0,0,0,0,0,275812,356178,0,0,5,AUTO,11200,0,560
5008349,1,0.53,5,1,27,54000,31000,L,P,29062,0,0,0,10,4,0,0,0,0,0,0,11933,29062,2500,607,9,AUTO,15100,0,755
5008350,1,0.1,4,0.45,,59000,48000,P,R,32837,0,0,0,5,4,0,0,0,0,0,0,0,50222,500,500,5,AUTO,20200,0,1010
5008351,1,0.4,2,1,29,37000,24000,P,R,58124,1,5,0,11,9,0,0,2,0,0,0,119302,158768,1000,211,5,AUTO,15600,0,780
5008352,1,0.42,2,1,26,109000,73000,L,,39532,0,0,0,6,0,0,0,0,0,0,0,1281,39571,0,0,5,AUTO,31900,0,1595
5008353,2,0.43,1,1,54,59000,41000,P,T,61611,0,0,0,8,1,0,0,0,0,0,0,316023,318371,6000,4085,7,AUTO,11400,0,570
5008354,1,0.37,6,0.75,21,126000,87000,A,T,9905,0,3,0,4,3,0,0,0,0,1,0,3720,9905,4500,109,4,AUTO,22300,0,1115
5008355,2,0.39,5,1,46,73000,42000,L,R,828,0,0,0,6,6,0,0,0,0,0,0,2035,26743,6000,7,1,AUTO,6300,0,315
5008356,1,0.26,5,0.95,58,117000,94000,P,P,241519,0,0,0,8,7,0,0,0,0,0,0,112065,535648,2000,0,5,AUTO,37500,0,1875
5008357,1,0.47,3,1,35,82000,69000,L,P,127198,0,0,0,13,11,0,0,2,0,1,0,11369,214976,18500,513,10,AUTO,6900,0,345
5008358,1,0.4,7,1,51,57000,48000,P,R,225461,0,0,0,6,1,0,0,0,0,0,0,5992,225461,29000,29000,6,AUTO,8100,0,405
5008359,1,0.41,2,0.92,35,61000,50000,A,R,173703,0,0,0,9,9,0,0,0,0,0,0,119424,233349,5000,1928,8,AUTO,16500,0,825
5008360,2,0.2,2,0.43,50,31000,21000,L,P,78972,0,0,0,2,1,0,0,0,0,0,0,312082,371011,11000,10999,2,AUTO,7100,0,355
5008361,1,0.08,3,0.96,39,165000,141000,L,R,4362,0,0,0,2,1,0,0,0,0,0,0,23091,4362,1000,999,2,AUTO,19800,0,990
5008362,2,0.19,3,1,46,22000,19000,A,R,5104,0,0,0,10,4,0,0,0,0,0,0,1077,5104,18500,18500,7,AUTO,12100,1,-11440.77642
5008363,2,0.42,6,1,19,4000,3000,L,P,54,0,0,0,12,6,0,0,0,0,0,0,13802,54,6000,6000,12,AUTO,11200,0,560
5008364,1,0.36,6,1,41,44000,29000,P,P,112596,0,0,0,6,2,0,0,0,0,0,0,227206,231276,3500,916,5,AUTO,10500,0,525
5008365,1,0.31,4,1,63,57000,51000,P,R,12375,0,0,0,6,5,0,0,0,2,0,0,922,12375,6500,6261,4,AUTO,17300,0,865
5008366,1,0.43,3,1,22,10000,7000,L,P,96,0,1,1,10,1,0,0,0,0,0,0,132,96,5500,5102,9,AUTO,17300,0,865
5008367,1,0.34,5,1,21,48000,38000,A,,3517,0,0,0,4,2,0,0,0,1,0,0,120783,127376,10500,6157,4,AUTO,18400,0,920
5008368,1,0.3,2,1,62,65000,42000,P,R,43584,0,0,0,8,7,0,0,0,0,0,0,6351,43584,15000,0,6,AUTO,17600,0,880
5008369,1,0.38,3,0.43,42,112000,84000,A,R,96424,0,0,0,6,6,0,0,0,0,0,0,24921,96424,500,229,5,AUTO,13200,0,660
5008370,1,0.71,7,1,19,52000,46000,L,,72434,0,0,0,7,0,0,0,0,0,0,0,34,72434,0,0,6,AUTO,20900,0,1045
5008371,1,0.34,5,0.6,57,68000,39000,A,P,7782,2,7,0,9,1,0,0,0,0,0,1,116628,502952,12000,9684,9,AUTO,8300,0,415
5008372,1,0.43,5,1,23,52000,40000,A,P,3506,0,0,0,12,11,0,0,0,0,0,0,10026,277704,1500,548,12,AUTO,26100,0,1305
5008373,1,0.07,4,0.68,46,129000,78000,L,R,25133,0,0,0,6,2,0,0,0,0,0,0,275511,277643,500,499,4,AUTO,34500,0,1725
5008374,2,0.26,1,1,41,59000,42000,L,R,129461,0,0,0,7,2,0,0,0,0,0,0,0,252310,3000,2555,6,AUTO,20900,0,1045
5008375,1,0.53,7,1,18,10000,9000,A,P,1338,0,0,0,13,11,0,0,0,0,0,0,767,1338,4000,178,12,AUTO,6200,0,310
5008376,2,0.32,5,0.88,25,64000,45000,A,P,98657,0,0,0,4,0,0,0,0,0,0,0,1335,98657,0,0,4,AUTO,6400,0,320
5008377,1,0.32,1,0.92,20,56000,31000,L,R,94437,0,0,0,9,9,0,0,0,0,0,0,49423,165936,1000,88,9,AUTO,12500,0,625
5008378,1,0.31,4,0.72,53,79000,51000,P,P,51008,2,4,1,4,2,1,1,0,0,0,0,29001,87331,1000,113,3,AUTO,9700,0,485
5008379,1,0.18,1,0.46,31,56000,38000,L,R,146787,0,1,0,9,9,0,0,0,0,0,0,147063,368137,12000,10486,8,AUTO,21100,0,1055
5008380,1,0.37,7,1,49,137000,87000,P,P,74351,0,0,0,2,1,0,0,0,0,0,0,332231,332264,7000,0,2,AUTO,18200,0,910
5008381,1,0.03,6,0.59,25,39000,35000,L,P,117979,0,1,0,8,6,2,2,0,0,0,0,5497,117979,500,0,6,AUTO,12300,0,615
5008382,2,0.25,3,0.91,19,95000,63000,L,R,5754,0,0,0,10,9,0,0,0,0,0,0,4625,242586,19000,2490,7,AUTO,36000,0,1800
5008383,1,0.37,6,1,42,141000,86000,A,R,38059,0,0,1,3,3,0,0,0,0,0,0,9044,38059,7000,1432,3,AUTO,34600,0,1730
5008384,2,0.42,7,1,30,53000,33000,L,R,5224,0,0,0,3,3,0,0,0,0,0,0,41221,46183,10500,7662,3,AUTO,24400,0,1220
5008385,1,0.16,1,0.8,55,157000,93000,P,P,12539,1,1,0,3,3,0,0,0,0,0,0,4492,12539,32500,27206,3,AUTO,12400,0,620
5008386,1,0.24,5,1,19,26000,24000,L,,6620,0,0,0,4,0,0,0,0,0,0,0,2005,6923,0,0,3,AUTO,31600,1,-31427.63708
5008387,1,0.31,5,1,53,63000,41000,L,R,102962,0,0,3,6,4,0,0,0,0,0,0,3467,102962,4500,2794,5,AUTO,29100,0,1455
5008388,1,0.64,3,1,38,69000,59000,A,P,63824,0,0,1,11,10,0,0,0,0,0,0,3976,63824,19000,7937,9,AUTO,26700,0,1335
5008389,1,0.32,2,0.99,51,46000,37000,L,R,13964,0,0,0,4,4,0,0,0,0,0,0,3633,13964,500,120,1,AUTO,9900,0,495
5008390,1,0.18,3,0.58,78,57000,49000,L,R,170828,1,1,0,5,5,0,0,0,0,0,0,171800,377003,14500,2914,1,AUTO,26300,0,1315
5008391,2,0.34,5,0.94,28,124000,108000,L,R,50607,0,0,0,4,3,0,0,0,0,0,0,148948,153984,19500,16997,2,AUTO,18100,0,905
5008392,1,0.42,5,1,40,46000,35000,P,P,51271,0,0,0,7,5,0,0,0,0,0,0,338060,341117,3500,707,6,AUTO,32000,0,1600
5008393,1,0.31,2,1,21,137000,110000,L,P,50339,0,0,0,0,0,0,0,0,0,0,0,23623,347772,0,0,0,AUTO,7600,0,380
5008394,1,0.22,6,0.86,45,111000,73000,P,R,241409,0,0,0,8,6,0,0,0,3,0,0,2439,241409,4000,3531,6,AUTO,21000,0,1050
5008395,2,0.74,6,1,41,36000,31000,L,R,33666,0,0,0,5,1,6,6,0,0,1,0,114069,230721,2500,1622,5,AUTO,14600,0,730
5008396,2,0.68,4,1,44,52000,40000,L,R,55324,0,0,0,5,4,0,0,0,0,0,0,265439,266025,6000,3267,4,AUTO,10800,0,540
5008397,1,0.01,6,0.98,59,141000,94000,P,P,8491,0,0,0,8,7,1,1,0,0,0,0,202132,204232,26500,8372,8,AUTO,20000,0,1000
5008398,1,0.02,5,1,26,56000,35000,P,T,88525,0,0,0,14,4,2,2,0,0,0,0,2667,88525,7500,2897,10,AUTO,13400,0,670
5008399,1,0.14,2,0.93,41,167000,100000,L,P,51533,0,0,0,7,7,4,4,0,0,0,0,129,51533,2500,124,6,AUTO,11300,0,565
5008400,1,0.13,4,0.4,61,73000,64000,L,P,34353,0,0,0,4,1,0,0,1,1,0,0,2719,34353,8000,4825,4,AUTO,12800,0,640
5008401,2,0.34,5,1,54,48000,28000,L,R,97694,0,0,0,6,1,0,0,0,0,0,0,174897,237188,2500,263,5,AUTO,8200,0,410
5008402,1,0.63,4,0.78,42,57000,39000,A,R,125274,0,0,0,3,3,0,0,0,2,1,0,171163,262334,3000,1209,3,AUTO,17500,0,875
5008403,1,0.19,3,1,24,44000,31000,L,T,87887,0,0,0,5,5,0,0,0,0,0,0,6835,87887,4000,2046,4,AUTO,35700,0,1785
5008404,1,0.05,6,0.67,22,46000,33000,L,T,44865,0,1,0,6,5,0,0,0,0,0,0,1763,44865,2000,304,6,AUTO,18400,0,920
5008405,1,0.3,5,1,25,63000,35000,P,P,1545,0,0,0,9,6,0,0,0,0,0,0,395421,569869,500,0,9,AUTO,33200,0,1660
5008406,2,0.88,7,1,26,54000,41000,A,P,1451,0,0,0,7,2,0,0,0,0,0,1,109339,114145,3000,2999,7,AUTO,38200,0,1910
5008407,2,0.31,5,1,28,37000,26000,L,P,97917,0,0,0,9,5,0,0,0,0,0,0,321,97917,1000,408,9,AUTO,37000,0,1850
5008408,2,0.35,4,0.54,53,41000,26000,L,R,78006,0,0,0,2,1,0,0,0,0,1,0,377,78006,6500,6238,2,AUTO,29700,0,1485
5008409,2,0.26,4,1,52,116000,73000,L,R,12671,1,1,0,7,1,0,0,0,2,0,0,21906,12671,14500,10607,7,AUTO,29400,1,-29331.20097
5008410,1,0.32,5,1,49,165000,98000,P,R,12417,0,0,0,7,0,0,0,0,0,0,0,488,12417,0,0,7,AUTO,12300,0,615
5008411,1,0.22,3,1,19,63000,44000,L,,60829,0,0,0,10,2,0,0,0,0,0,0,194695,320616,6500,1462,8,AUTO,28000,0,1400
5008412,1,0.73,7,1,18,49000,41000,L,P,3379,0,0,0,10,8,5,5,0,0,1,0,8139,38022,500,500,8,AUTO,25200,0,1260
5008413,1,0.52,2,1,23,76000,48000,L,,224561,0,0,0,13,7,0,0,0,0,0,0,157542,394170,6000,0,10,AUTO,5900,0,295
5008414,1,0.34,5,0.91,22,22000,12000,P,,28996,0,0,0,7,7,0,0,0,0,0,0,1718,28996,2500,1061,5,AUTO,24500,0,1225
5008415,1,0.29,3,1,21,57000,41000,P,P,21591,0,0,0,13,1,0,0,0,0,0,0,172,21591,12000,3102,12,AUTO,27300,0,1365
5008416,2,0.68,5,1,44,51000,32000,L,T,28382,0,0,0,6,6,0,0,0,0,0,0,124986,216317,3000,97,2,AUTO,30800,0,1540
5008417,1,0.33,3,0.78,31,18000,15000,A,,108848,0,0,0,6,5,0,0,0,0,0,0,0,108848,1500,0,5,AUTO,20600,1,-11993.83015
5008418,1,0.13,7,1,23,39000,26000,L,R,24787,0,0,0,3,3,0,0,0,0,1,0,283084,300157,15500,15500,2,AUTO,11000,1,-10954.73269
5008419,1,0.01,2,1,48,144000,91000,P,R,236118,0,0,0,5,3,0,0,0,0,0,0,140401,236118,16500,4528,3,AUTO,17000,0,850
5008420,1,0.18,2,1,46,43000,37000,L,R,7721,0,0,2,8,7,0,0,0,0,0,0,21134,7721,29500,29499,7,AUTO,29000,0,1450
5008421,1,0.42,6,1,37,51000,28000,A,,20021,3,6,0,5,5,1,1,0,0,0,0,127877,128940,6000,565,4,AUTO,18700,0,935
5008422,1,0.42,4,1,42,34000,22000,A,P,55604,0,0,2,5,4,0,0,0,6,0,0,13541,55604,2500,2500,3,AUTO,6600,0,330
5008423,1,0.36,7,1,25,112000,90000,P,P,29203,0,0,0,10,9,0,0,0,0,0,0,143516,271322,32500,32500,8,AUTO,6100,0,305
5008424,2,0.31,5,0.92,45,49000,38000,L,R,45972,0,0,0,4,2,0,0,0,0,0,0,13395,350340,1000,297,0,AUTO,15200,0,760
5008425,1,0.01,1,1,47,114000,75000,L,R,216131,0,0,0,5,5,0,0,0,0,0,0,2798,216131,2500,1208,5,AUTO,11200,0,560
5008426,1,0.64,3,0.89,66,46000,35000,P,R,70170,0,0,0,5,2,0,0,0,0,0,0,4392,70170,2000,66,4,AUTO,24800,0,1240
5008427,1,0.07,4,0.63,26,84000,50000,L,R,20384,0,0,0,5,4,0,0,0,0,0,0,2634,20384,500,380,4,AUTO,31600,0,1580
5008428,1,0.33,3,1,56,121000,98000,P,R,77357,0,2,2,3,1,0,0,3,0,0,0,101408,102251,1000,999,0,AUTO,8700,0,435
5008429,1,0.18,5,0.95,62,35000,28000,P,P,51608,0,0,0,5,4,0,0,0,0,0,0,24250,51608,6000,121,5,AUTO,28100,0,1405
5008430,1,0.36,2,0.94,28,63000,49000,L,P,18725,0,0,0,6,6,0,0,0,0,0,0,12,104729,7000,2420,5,AUTO,12600,0,630
5008431,1,0.42,1,1,22,53000,32000,L,P,68392,3,3,0,11,10,0,0,0,0,0,0,147678,152311,11000,2260,9,AUTO,19800,0,990
5008432,1,0.29,1,1,42,48000,35000,L,R,65238,3,6,0,4,2,0,0,0,0,0,0,6480,65238,1500,279,3,AUTO,22200,0,1110
5008433,1,0.04,1,1,62,60000,34000,P,P,210743,0,0,1,7,6,0,0,0,0,0,0,1871,210743,20000,12437,6,AUTO,30400,0,1520
5008434,1,0.16,4,0.63,25,42000,23000,L,R,2564,0,0,0,13,9,0,0,0,0,0,0,711,2564,500,361,12,AUTO,25300,0,1265
5008435,1,0.22,5,0.93,43,149000,132000,P,P,14271,4,4,5,6,2,0,0,0,4,0,1,23984,14271,1000,521,6,AUTO,27600,0,1380
5008436,1,0.63,7,1,32,123000,74000,L,T,47213,0,0,0,14,0,0,0,0,5,0,0,148454,150066,0,0,4,AUTO,6200,1,-6199.992217
5008437,1,0.15,2,0.55,,54000,39000,A,P,34371,0,0,1,5,3,0,0,0,0,0,2,3238,68900,1000,991,4,AUTO,33300,1,-17147.28385
5008438,1,0.13,3,0.77,22,61000,55000,L,P,27466,0,0,0,4,3,0,0,0,0,0,0,0,27466,23500,13592,4,AUTO,37900,0,1895
5008439,1,0.85,3,1,24,50000,33000,A,P,124239,0,0,0,2,1,0,0,0,0,0,0,1751,124239,43000,22246,2,AUTO,7200,0,360
5008440,1,0.28,5,1,46,59000,42000,L,P,14811,0,0,0,5,2,0,0,0,0,0,0,2896,14811,3000,0,5,AUTO,11800,0,590
5008441,1,0.08,6,0.63,27,171000,129000,L,R,35855,0,0,0,9,7,0,0,0,0,0,0,0,306836,41500,191,8,AUTO,29600,0,1480
5008442,2,0.4,6,1,,48000,42000,A,R,768,0,0,0,11,5,0,0,0,0,0,0,204214,339086,13000,13000,10,AUTO,27600,0,1380
5008443,1,0.34,6,0.99,29,113000,79000,L,R,79568,1,1,0,10,9,0,0,0,0,0,0,3739,79568,2500,2499,8,AUTO,15700,0,785
5008444,2,0.41,4,0.95,38,68000,49000,L,P,36509,0,0,0,10,9,0,0,0,0,0,0,3334,36509,500,378,6,AUTO,9500,0,475
5008445,1,0.57,2,0.88,46,138000,117000,L,R,167678,0,0,0,12,1,0,0,0,0,0,0,267803,555843,3500,1053,11,AUTO,32800,0,1640
5008446,1,0.62,2,1,,15000,9000,L,R,96931,0,0,2,12,0,0,0,0,0,0,0,1380,96931,0,0,9,AUTO,5300,0,265
5008447,1,0.01,5,0.98,78,141000,99000,P,R,8601,0,0,0,10,9,0,0,0,0,0,0,72238,283114,5500,1839,9,AUTO,28600,0,1430
5008448,1,0.71,2,1,64,60000,51000,L,R,5708,0,0,2,7,6,0,0,0,0,0,0,2123,5708,1000,347,5,AUTO,6300,0,315
5008449,1,0.39,5,1,20,11000,7000,A,R,41819,0,0,0,8,7,0,0,0,0,0,0,0,117373,9000,3733,6,AUTO,30800,0,1540
5008450,1,0.34,6,1,50,142000,89000,P,P,248210,0,0,0,5,5,0,0,0,0,0,0,2314,248210,7000,7000,5,AUTO,32400,0,1620
5008451,1,0,3,0.4,51,61000,50000,L,T,65220,0,0,0,10,5,0,0,0,0,0,0,195934,218024,12000,634,9,AUTO,18600,0,930
5008452,1,0.32,6,1,20,53000,41000,A,R,20750,0,0,0,9,8,0,0,0,0,0,0,863,93712,12500,0,9,AUTO,9400,0,470
5008453,1,0.23,1,1,29,92000,79000,P,R,8761,0,0,0,11,8,0,0,0,0,0,0,3480,188362,9000,1168,11,AUTO,33400,0,1670
5008454,1,0.16,1,1,49,134000,77000,P,R,226877,0,0,0,10,8,0,0,0,0,4,0,24592,226877,2000,1799,10,AUTO,39800,0,1990
5008455,1,0.08,4,1,25,158000,94000,P,R,100766,0,0,0,7,2,0,0,0,0,0,0,158783,168558,3000,3000,4,AUTO,25700,0,1285
5008456,1,0.35,3,1,29,72000,59000,P,P,73738,0,0,0,5,3,1,1,0,0,0,0,4119,73738,2500,0,4,AUTO,9900,0,495
5008457,1,0.09,4,0.51,33,43000,30000,A,,139406,0,0,0,8,3,0,0,0,0,0,0,0,147980,79500,79499,5,AUTO,6200,0,310
5008458,1,0.44,5,1,54,153000,100000,L,R,22634,0,0,0,5,5,3,3,0,0,0,0,17153,22634,1000,381,5,AUTO,15500,0,775
5008459,1,0.33,4,1,25,113000,67000,A,R,64307,0,0,0,14,11,0,0,0,0,0,0,1154,64307,4500,4066,12,AUTO,33200,0,1660
5008460,1,0.33,6,0.93,66,53000,31000,P,R,8634,0,0,1,7,2,0,0,0,0,0,0,11042,8634,7500,5246,4,AUTO,7700,0,385
5008461,1,0.33,3,0.94,48,27000,22000,L,R,23526,0,0,0,5,4,0,0,0,0,0,0,5229,23526,2000,209,5,AUTO,17200,0,860
5008462,2,0.77,2,1,22,21000,16000,L,R,1140,0,0,0,4,2,0,0,0,0,0,0,340720,353003,1000,999,3,AUTO,24300,0,1215
5008463,1,0.41,3,1,19,59000,46000,L,T,1093,0,0,0,7,6,0,0,0,0,0,0,117893,339917,8500,5134,6,AUTO,27200,0,1360
5008464,1,0.66,5,0.95,29,21000,15000,A,P,33928,0,0,0,6,3,0,0,0,0,0,0,2871,33928,16500,16500,6,AUTO,16400,0,820
5008465,2,0.36,7,0.89,37,14000,10000,A,,36143,0,0,0,7,4,0,0,0,0,0,0,10508,36143,2500,2500,5,AUTO,16900,0,845
5008466,1,0.01,2,1,24,33000,25000,L,P,128192,0,1,0,7,2,0,0,0,0,2,0,29394,128192,3000,1225,7,AUTO,10400,1,-9498.857039
5008467,1,0.26,3,0.93,49,63000,39000,L,R,75785,0,0,0,9,3,0,0,0,4,0,0,231,75785,1000,214,9,AUTO,27100,0,1355
5008468,1,0.23,5,0.44,50,178000,132000,L,R,117851,0,0,0,9,8,0,0,0,0,6,0,43938,225501,1000,100,3,AUTO,39500,0,1975
5008469,1,0.33,4,1,19,102000,62000,P,P,101613,0,0,0,8,7,0,0,0,0,0,0,68940,489277,14500,313,7,AUTO,26200,0,1310
5008470,1,0.2,3,1,26,28000,17000,P,T,67311,0,0,0,10,4,0,0,0,0,0,0,62895,502735,500,499,0,AUTO,19400,0,970
5008471,1,0.31,3,0.91,22,44000,24000,L,T,81889,0,0,0,10,3,0,0,0,0,0,0,186866,727535,8000,345,9,AUTO,15300,0,765
